class,subclass,dataset,text,minimalpair,length in words,word length,length in characters,average concreteness,average AoA,Flan-T5-xxl perplexity,GPT2-xl perplexity,GPT2-base perplexity,Flan-T5-base perplexity,XLNet-base-cased perplexity,OPT-125m perplexity,XLNet-large-cased perplexity,OPT-13b perplexity,OPT-13b recognition,Flan-T5-xxl recognition,GPT2-xl recognition,XLNet-large-cased recognition,Average word frequency
3,Referential ambiguity,WSC273,"I tried to paint a picture of an orchard, with lemons in the lemon tree, but they came out looking more like light bulbs.",87,24,4.083333333,121,2.77396116,6.325543314,16.70009933,25.42913055,31.52948761,24.10373597,4.711099148,29.55097514,5.98800087,18.516581,Incorrect-A,Incorrect-B,Correct-B,Incorrect-Neither,0.136718861
3,Referential ambiguity,WSC273,"I tried to paint a picture of an orchard, with lemons in the lemon tree, but it came out looking more like a telephone pole.",88,25,4.0,124,2.746602713,6.192274342,13.24569407,17.55010033,28.73551369,19.2193869,3.471083164,25.83551233,5.237825394,15.87534709,Incorrect-A,Incorrect-B,Correct-B,Incorrect-Neither,0.150177115
3,Referential ambiguity,WSC273,"I used an old rag to clean the knifes, and then I put them in the drawer.",89,17,3.352941176,73,2.61191376,5.761712957,19.63445364,18.3807869,26.51510239,22.99509305,6.982718468,21.74424836,8.273608208,19.48410972,Incorrect-A,Correct-B,Incorrect-B,Incorrect-Neither,0.210923166
3,Referential ambiguity,WSC273,"I used an old rag to clean the knifes, and then I put it in the trash.",90,17,3.176470588,70,2.598384348,5.732249486,21.52142351,18.11500549,26.27157211,25.19549625,6.925596237,20.29210174,8.30766964,19.80395778,Incorrect-A,Correct-B,Incorrect-Neither,Correct-A,0.217051072
3,Referential ambiguity,WSC273,"I was trying to open the lock with the keys, but someone had filled the keyhole with chewing gum, and I couldn't get them in.",91,25,4.04,125,2.666453391,6.805247344,14.49902729,12.76656246,20.39548683,18.72648874,3.011915922,19.676278,5.00219059,12.08744408,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-A,0.182076811
3,Referential ambiguity,WSC273,"I was trying to open the lock with the keys, but someone had filled the keyhole with chewing gum, and I couldn't get them out.",92,25,4.08,126,2.666453391,6.805247344,13.15088075,11.268013,18.56958389,17.8071073,2.988388538,18.47907645,5.103689194,10.54925268,Correct-A,Incorrect-B,Incorrect-B,Correct-A,0.182076811
3,Referential ambiguity,WSC273,I'm sure that my map will show these building; they are very famous.,93,13,4.307692308,68,2.668369298,7.126007098,65.53562071,93.29709625,129.2763367,45.0548609,6.619206905,85.91387137,7.992864132,84.99217915,Correct-A,Incorrect-B,Incorrect-Neither,Incorrect-Neither,0.035382731
3,Referential ambiguity,WSC273,I'm sure that my map will show these building; it is very good.,94,13,3.923076923,63,2.63067699,7.089117482,59.75898963,82.96717834,108.7975082,43.99186314,6.041173458,79.88335839,7.717576981,81.30501213,Incorrect-A,Correct-B,Incorrect-B,Incorrect-Neither,0.049486945
3,Referential ambiguity,WSC273,"If the con artists had succeeded in fooling Sam, they would have gotten a lot of money.",95,17,4.176470588,87,2.420078517,7.817329091,17.88797696,19.00802422,30.3231945,18.25140455,5.536011219,30.77418759,5.598801613,19.75777749,Correct-A,Correct-B,Correct-A,Incorrect-Neither,0.146320693
3,Referential ambiguity,WSC273,"If the con artists had succeeded in fooling Sam, he would have lost a lot of money.",96,17,3.941176471,83,2.482431458,7.754640855,15.46093156,17.93644333,28.05131149,19.73744279,6.45472002,31.3310582,5.952955723,20.19852359,Correct-A,Incorrect-B,Incorrect-B,Correct-A,0.146389066
3,Referential ambiguity,WSC273,"In July, Kamtchatka's general declared war on Yakutsk. Since Yakutsk's army was much better equipped and ten times larger, he was defeated within weeks.",97,24,5.375,152,2.758183442,8.57438162,17.99074629,27.21595001,61.8051796,40.0361143,2.716428995,69.04729853,5.648211002,20.96261938,Incorrect-A,Correct-B,Correct-B,Incorrect-Neither,0.039611062
3,Referential ambiguity,WSC273,"In July, Kamtchatka's general declared war on Yakutsk. Since Yakutsk's army was much better equipped and ten times larger, they were victorious within weeks.",98,24,5.583333333,157,2.693600109,8.579201075,17.58319467,28.18270874,64.62917328,39.67641011,2.626648188,68.38375705,4.760691166,21.71711548,Correct-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.038033366
3,Referential ambiguity,WSC273,"In the middle of the outdoor concerts, the rain started falling, and it continued until 10.",99,16,4.75,91,2.599458424,6.891148463,40.06921217,33.69398117,34.92796326,66.01215464,6.027079105,37.68912695,12.17671776,32.50260184,Correct-A,Incorrect-B,Incorrect-A,Incorrect-Neither,0.266789467
3,Referential ambiguity,WSC273,"In the middle of the outdoor concerts, the rain started falling, but they continued until 10.",100,16,4.875,93,2.639458424,6.923119463,44.76954976,39.63204193,42.19473648,72.62036692,6.331332684,42.80264514,10.9352169,41.01609138,Correct-A,Incorrect-B,Incorrect-A,Incorrect-A,0.229164748
3,Referential ambiguity,WSC273,"In the storm, the trees fell down and crashed through the roof of my house. Now, I have to get them removed.",101,22,3.954545455,108,2.681539486,6.288501385,16.53791262,18.01926804,24.36904335,17.42743723,4.430278301,21.21247117,6.639241695,16.45064184,Correct-A,Incorrect-B,Incorrect-Neither,Incorrect-A,0.219974496
3,Referential ambiguity,WSC273,"In the storm, the trees fell down and crashed through the roof of my house. Now, I have to get it repaired.",102,22,3.909090909,107,2.671084941,6.265734158,14.31262979,15.99478626,23.0598278,15.03683508,4.093552589,19.76951513,6.052128315,15.6997412,Incorrect-A,Incorrect-B,Incorrect-Neither,Incorrect-Neither,0.224709696
3,Referential ambiguity,WSC273,"It was a summer afternoon, and the dog was sitting in the middle of the lawn. After a while, she got up and moved to a spot under the tree, because it was cooler.",103,34,3.794117647,162,2.513827519,6.687578938,9.20288473,10.96162033,14.87384796,13.41641476,2.695326805,14.03210119,6.716634274,9.024342615,Incorrect-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.240282393
3,Referential ambiguity,WSC273,"It was a summer afternoon, and the dog was sitting in the middle of the lawn. After a while, she got up and moved to a spot under the tree, because she was hot.",104,34,3.735294118,160,2.53000399,6.663130526,8.293551434,11.02359772,15.55151463,13.29146952,2.662261248,14.97708003,8.33873558,9.403932641,Correct-A,Correct-A,Incorrect-B,Incorrect-Neither,0.237137296
3,Referential ambiguity,WSC273,"Tiffany was greatly influenced by Arnold, though he lived two centuries earlier.",105,12,5.75,80,2.666777899,9.065348962,65.99154039,69.15748596,80.94533539,71.45383321,5.093838215,67.80401415,17.17936134,71.68418867,Incorrect-A,Incorrect-A,Incorrect-A,Incorrect-Neither,0.022539062
3,Referential ambiguity,WSC273,"Tiffany was greatly influenced by Arnold, though she lived two centuries later.",106,12,5.666666667,79,2.619277899,9.044923045,78.08742981,67.94055939,81.23173523,81.82228168,5.216165066,77.38120453,17.14650726,78.38415926,Incorrect-A,Incorrect-B,Incorrect-Neither,Incorrect-A,0.020724865
3,Referential ambiguity,WSC273,James asked Lily for a favor but she refused.,107,9,4.111111111,45,2.522785314,7.376911808,32.23475922,58.60722733,81.80792236,50.42278005,91.6449585,160.5870946,130.5776062,57.03798129,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.078984012
3,Referential ambiguity,WSC273,James asked Lily for a favor but he was refused.,108,10,3.9,48,2.496506783,7.763735034,33.65075716,91.23413849,114.1246033,70.3139503,28.6425724,247.84311,105.288826,83.76092372,Incorrect-A,Correct-B,Incorrect-A,Incorrect-Neither,0.079674465
3,Referential ambiguity,WSC273,Jane gave John candy because he was hungry.,109,8,4.5,43,2.894850109,8.406924792,65.49091747,99.68540955,170.5067444,120.1906449,33.35408401,303.7054309,19.14528847,172.8736033,Incorrect-A,Incorrect-B,Correct-B,Incorrect-Neither,0.014335118
3,Referential ambiguity,WSC273,Jane gave John candy because she wasn't hungry.,110,8,5.0,47,2.991883479,8.376285917,79.87673077,87.82653809,161.8898926,109.3489686,12.26126003,210.1828021,141.5940704,138.0146144,Incorrect-A,Incorrect-B,Incorrect-Neither,Incorrect-Neither,0.003608583
3,Referential ambiguity,WSC273,Jane knocked on Kevin's door but he did not answer.,111,10,4.2,51,3.070506783,7.435814834,16.46187084,16.18000984,26.31422424,24.81763003,7.593202114,60.33049999,61.5591774,30.57209228,Correct-A,Incorrect-B,Incorrect-Neither,Incorrect-Neither,0.0370271
3,Referential ambiguity,WSC273,Jane knocked on Kevin's door but she did not get an answer.,112,12,4.0,59,2.831255652,7.356922534,19.58956534,15.4332037,27.99738503,33.21144022,9.034930229,61.90693977,14.80024815,25.53178617,Correct-A,Incorrect-A,Incorrect-Neither,Correct-A,0.036693089
3,Referential ambiguity,WSC273,"Jane knocked on Kevin's door, but there was no answer. She was disappointed.",113,13,4.923076923,76,2.659528361,8.89036197,16.90014975,11.19303608,22.46078873,23.02527184,4.386976719,38.62087209,9.708763123,16.79704526,Incorrect-A,Incorrect-A,Incorrect-Neither,Incorrect-Neither,0.031149209
3,Referential ambiguity,WSC273,"Jane knocked on Kevin's door, but there was no answer. He was out.",114,13,4.153846154,66,2.659528361,8.89036197,16.87209683,12.11780262,19.22444153,20.85316771,4.560490131,38.18345897,18.16488457,18.07153218,Correct-A,Correct-A,Correct-A,Incorrect-Neither,0.031149209
3,Referential ambiguity,WSC273,"Jane knocked on the door, and Kevin answered it. He invited her to come in.",115,15,4.066666667,75,2.719760174,8.261522574,13.20214095,11.36045074,19.28535652,27.02679407,5.854139328,42.33045331,10.65296268,17.34903429,Correct-A,Incorrect-A,Incorrect-B,Incorrect-Neither,0.151590295
3,Referential ambiguity,WSC273,"Jane knocked on the door, and Kevin answered it. She invited her to come out.",116,15,4.2,77,2.719760174,8.261522574,23.06378098,19.52658653,25.94536781,31.06747705,5.466883659,57.15426158,7.98051548,32.1409041,Incorrect-A,Incorrect-B,Incorrect-A,Incorrect-A,0.151590295
3,Referential ambiguity,WSC273,Jim comforted Susan because she was so upset.,117,8,4.75,45,2.479383479,8.519455917,33.15239905,64.00216675,60.57705307,54.11361229,3.740996599,158.7429919,65.78132629,110.2215286,Incorrect-A,Correct-B,Incorrect-B,Incorrect-Neither,0.014919601
3,Referential ambiguity,WSC273,Jim yelled at Susan because he was so upset.,118,9,4.0,44,2.497229759,8.048643371,22.7162167,58.79179382,63.353508,21.95547277,5.80877924,152.4439968,1428.422729,88.53643597,Incorrect-A,Correct-B,Incorrect-Neither,Correct-A,0.026597394
3,Referential ambiguity,WSC273,Jim signaled the barmen and gestured toward their bathroom key.,119,10,5.4,63,2.827133479,7.809138334,194.5334511,251.6573792,261.7295532,153.7469949,9.88487339,671.5094979,123.2967148,274.1866582,Incorrect-A,Correct-B,Incorrect-A,Incorrect-A,0.159790223
3,Referential ambiguity,WSC273,Jim signaled the barmen and gestured toward his empty glass,120,10,5.0,59,2.876506783,7.177411427,133.5575143,132.1233673,228.6956635,229.7527228,6.165081024,555.383439,124.6166306,93.14738516,Correct-A,Correct-B,Correct-A,Correct-A,0.15956155
3,Referential ambiguity,WSC273,Mark made sure to thank Susan for all the help she had given.,121,13,3.769230769,61,2.379138529,6.724772334,23.18978327,24.54777908,26.91647911,38.40716929,9.487837791,57.46957647,10.89830208,31.65588612,Incorrect-A,Incorrect-B,Incorrect-B,Incorrect-Neither,0.150035148
3,Referential ambiguity,WSC273,Mark made sure to thank Susan for all the help he had received.,122,13,3.923076923,63,2.422984682,6.743627026,26.78395926,27.27520561,37.73540497,35.00780649,8.833086014,74.35715128,7.489543438,34.79690202,Incorrect-A,Incorrect-B,Incorrect-Neither,Incorrect-Neither,0.151709791
3,Referential ambiguity,WSC273,Joe has sold his house and bought two new ones a few miles away. He will be moving into them on Thursday.,123,22,3.818181818,105,2.965345534,7.605991167,15.05209726,16.65002251,33.51641083,33.96808411,5.226805687,33.73190284,8.269096375,21.69106108,Incorrect-A,Correct-B,Incorrect-A,Incorrect-Neither,0.068308078
3,Referential ambiguity,WSC273,Joe has sold his house and bought two new ones a few miles away. He will be moving out of it on Thursday.,124,23,3.608695652,105,2.917721815,7.310424638,15.64979415,19.23700905,29.05574417,28.92647597,4.406223774,31.26633119,8.261874199,23.80980783,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.095140192
3,Referential ambiguity,WSC273,Joe paid the detectives after they delivered the final report on the case.,125,13,4.769230769,74,2.643179599,7.308717103,58.08058683,74.01055908,66.46996307,83.26593391,8.858706474,142.4703097,14.33863163,87.66812917,Correct-A,Correct-A,Correct-A,Incorrect-Neither,0.249005507
3,Referential ambiguity,WSC273,Joe paid the detectives after he received the final report on the case.,126,13,4.538461538,71,2.691928294,7.22674018,41.30121641,58.25130081,65.93611908,51.56607222,9.191302299,141.8286848,32.18071365,86.4223358,Correct-A,Correct-B,Incorrect-A,Incorrect-A,0.249073768
3,Referential ambiguity,WSC273,"Joe's aunt can still beat him at tennis, even though he is 30 years older.",127,15,4.0,74,3.096755652,7.36686256,25.05492783,30.76607323,36.78652573,35.19400143,4.784591675,64.74675537,5.032976151,34.76016084,Incorrect-A,Incorrect-A,Correct-B,Incorrect-Neither,0.029356603
3,Referential ambiguity,WSC273,"Joe's aunt can still beat him at tennis, even though she is 30 years younger.",128,15,4.2,77,3.058755652,7.350521827,31.50732656,30.95007515,37.50669098,46.67549433,6.033153534,65.75915603,4.669126987,42.61506188,Correct-A,Correct-A,Incorrect-B,Incorrect-Neither,0.027905245
3,Referential ambiguity,WSC273,John couldn't see the stage with his friends in front of him because he is so short.,129,17,4.0,84,2.747356931,6.279020255,22.01848807,32.07262421,31.90996361,25.65622578,5.229803085,46.12432884,4.937452793,26.74233072,Incorrect-A,Incorrect-A,Correct-A,Incorrect-Neither,0.143023683
3,Referential ambiguity,WSC273,John couldn't see the stage with his friends in front of him because they are so tall.,130,17,4.117647059,86,2.710298108,6.34170849,28.5056124,36.54781342,32.56002045,33.0426581,4.838743687,48.84926574,5.62921524,31.06029303,Incorrect-A,Incorrect-A,Incorrect-B,Correct-A,0.137247691
3,Referential ambiguity,WSC273,John hired Pam to take care of him.,131,8,3.5,35,2.538600109,7.815059534,47.15836159,46.02667999,56.33036804,56.89596813,13.98325157,100.0640184,29.01192665,102.0257818,Incorrect-A,Correct-A,Incorrect-Neither,Correct-A,0.139342289
3,Referential ambiguity,WSC273,John hired himself out to Pam to take care of her.,132,11,3.636363636,50,2.553527352,6.814721752,52.61398397,42.87216568,74.48326874,117.6186897,7.986796856,142.7349588,35.3151207,55.57890201,Incorrect-A,Correct-A,Correct-A,Correct-A,0.152100658
3,Referential ambiguity,WSC273,"John ordered Pam to leave, so an hour later she left.",133,11,3.909090909,53,2.543187984,8.115137219,83.01205545,76.80062103,72.00762177,91.2463215,11.11831379,117.0006923,9.223970413,80.36475415,Incorrect-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.058311533
3,Referential ambiguity,WSC273,"John promised Pam to leave, so an hour later he left.",134,11,3.909090909,53,2.58557589,8.137420037,89.89595401,118.2553482,96.90129089,96.09824336,24.84062195,192.7856667,14.0752039,133.4604933,Incorrect-A,Correct-A,Correct-A,Correct-A,0.060240031
3,Referential ambiguity,WSC273,John was doing research in the library when he heard a woman humming and whistling. He was very annoyed.,135,19,4.526315789,104,2.739543936,7.379314607,15.61680411,26.98635101,31.18390465,18.43475493,4.171206474,39.91199794,9.861418724,22.08860837,Incorrect-A,Incorrect-B,Incorrect-B,Incorrect-Neither,0.134577072
3,Referential ambiguity,WSC273,John was doing research in the library when he heard a woman humming and whistling. She was very annoying.,136,19,4.631578947,106,2.739543936,7.379314607,16.21829177,26.78385735,31.21350098,21.55940666,6.654443264,41.67829413,8.049438477,22.77969915,Incorrect-A,Correct-A,Incorrect-B,Incorrect-Neither,0.134577072
3,Referential ambiguity,WSC273,Anne was jogging through the park when he saw a man juggling watermelons. She was very impressed.,137,17,4.764705882,97,3.010886343,7.358843675,18.08504897,24.00237465,36.78358841,16.97706649,6.098536015,71.66152979,8.23418808,22.94969384,Incorrect-A,Incorrect-B,Correct-B,Incorrect-Neither,0.095944158
3,Referential ambiguity,WSC273,Anne was jogging through the park when he saw a man juggling watermelons. He was very impressive.,138,17,4.764705882,97,3.010886343,7.358843675,19.15287164,28.13617706,41.3323822,18.81963539,5.433153629,80.64575327,7.087398529,25.33284256,Incorrect-A,Correct-B,Correct-A,Incorrect-Neither,0.095944158
